GPSpt,Date,Time,Species,NumIn,NumOut,Total,BreedNotes
379,42023,642,Shelley's Francolin,,1,1,
379,42023,642,Red-faced Cisticola,,1,1,
380,42023,655,Red-collared Widowbird,1,,1,
380,42023,655,African Paradise Flycatcher,1,,1,
380,42023,655,Rattling Cisticola,1,,1,
380,42023,655,Burchell's Coucal,1,,1,
380,42023,655,Southern Fiscal,1,,1,
380,42023,655,Fan-tailed Widowbird,1,,1,
380,42023,655,Croaking Cisticola,1,,1,
380,42023,655,Barn Swallow,1,,1,
380,42023,655,Yellow-fronted Canary,2,,2,
380,42023,655,Dark-capped Bulbul,2,,2,
380,42023,655,Yellow-throated Longclaw,3,,3,
380,42023,655,Shelley's Francolin,,1,1,
380,42023,655,Red-faced Cisticola,,1,1,
380,42023,655,Red-eyed Dove,,1,1,
381,42023,501,Dark-capped Bulbul,1,,1,
381,42023,501,Tawny-flanked Prinia,1,,1,
381,42023,501,Yellow-fronted Canary,3,,3,
381,42023,501,Spectacled Weaver,,1,1,
382,42023,554,Red-faced Cisticola,1,,1,
382,42023,554,Tawny-flanked Prinia,1,,1,
382,42023,554,Yellow-fronted Canary,3,,3,
382,42023,554,Barn Swallow,3,,3,
382,42023,554,Yellow-throated Longclaw,,1,1,
382,42023,554,Crested Barbet,,1,1,
383,42023,608,Red-eyed Dove,1,1,2,
383,42023,608,Fan-tailed Widowbird,1,,1,
383,42023,608,Yellow-fronted Canary,1,,1,
383,42023,608,Flappet Lark,1,,1,
383,42023,608,Dark-capped Bulbul,2,1,3,
383,42023,608,Southern Fiscal,2,,2,
383,42023,608,Tawny-flanked Prinia,2,,2,
383,42023,608,Red-faced Cisticola,,1,1,
383,42023,608,Yellow-throated Longclaw,,1,1,
383,42023,608,Red-backed Shrike,,1,1,
383,42023,608,Southern Grey-headed Sparrow,,1,1,
385,42027,527,Dark-capped Bulbul,1,2,3,
385,42027,527,Burchell's Coucal,1,,1,
385,42027,527,Tawny-flanked Prinia,1,,1,
385,42027,527,Rattling Cisticola,1,,1,
385,42027,527,Black-crowned Tchagra,1,,1,
385,42027,527,Laughing Dove,1,,1,
385,42027,527,Speckled Mousebird,1,,1,
385,42027,527,House Sparrow,2,1,3,
385,42027,527,Barn Swallow,2,,2,
385,42027,527,Southern Masked Weaver,5,,5,
385,42027,527,Southern Black Tit,,1,1,
385,42027,527,Southern Boubou,,2,2,
386,42027,539,Southern Masked Weaver,1,,1,
386,42027,539,Dark-capped Bulbul,1,,1,
386,42027,539,Cape Turtle Dove,1,,1,
386,42027,539,Fork-tailed Drongo,1,,1,
386,42027,539,Tawny-flanked Prinia,1,,1,
386,42027,539,Blue Waxbill,1,,1,
386,42027,539,Cape Glossy Starling,1,,1,
386,42027,539,Yellow-fronted Canary,2,,2,
386,42027,539,Barn Swallow,2,,2,
386,42027,539,Red-eyed Dove,2,,2,
386,42027,539,White-browed Scrub Robin,2,,2,
386,42027,539,Rattling Cisticola,2,,2,
386,42027,539,Southern Grey-headed Sparrow,2,,2,
386,42027,539,House Sparrow,2,,2,
386,42027,539,Laughing Dove,,1,1,
386,42027,539,Southern Boubou,,2,2,
387,42027,550,Rattling Cisticola,1,,1,
387,42027,550,Rufous-naped Lark,1,,1,
387,42027,550,Southern Masked Weaver,1,,1,
387,42027,550,Fork-tailed Drongo,1,,1,
387,42027,550,Cape Glossy Starling,1,,1,
387,42027,550,Golden-breasted Bunting,1,,1,
387,42027,550,Blue Waxbill,1,,1,
387,42027,550,Tawny-flanked Prinia,1,,1,
387,42027,550,Southern Grey-headed Sparrow,1,,1,
387,42027,550,Red-backed Shrike,1,,1,
387,42027,550,House Sparrow,3,,3,
387,42027,550,Yellow-fronted Canary,3,,3,
387,42027,550,Southern Boubou,,1,1,
387,42027,550,Red-faced Mousebird,,1,1,
388,42027,602,White-browed Scrub Robin,1,,1,
388,42027,602,Barn Swallow,1,,1,
388,42027,602,Tawny-flanked Prinia,1,,1,
388,42027,602,Long-billed Crombec,1,,1,
388,42027,602,Red-backed Shrike,1,,1,
388,42027,602,Rattling Cisticola,2,,2,
388,42027,602,Southern Boubou,2,,2,
388,42027,602,Blue Waxbill,2,,2,nest material in bill
388,42027,602,Terrestrial Brownbul,2,,2,
388,42027,602,Yellow-fronted Canary,2,,2,nest material in bill
388,42027,602,Green-backed Camaroptera,,1,1,
388,42027,602,Long-tailed Paradise Whydah,,1,1,
388,42027,602,Sombre Greenbul,,1,1,
389,42027,614,Blue Waxbill,1,,1,
389,42027,614,Red-backed Shrike,1,,1,
389,42027,614,Fork-tailed Drongo,2,,2,
389,42027,614,Barn Swallow,2,,2,
389,42027,614,Red-faced Mousebird,2,,2,
389,42027,614,Rattling Cisticola,3,,3,
389,42027,614,Sombre Greenbul,,1,1,
389,42027,614,Rufous-naped Lark,,1,1,
389,42027,614,White-browed Scrub Robin,,1,1,
390,42027,625,Yellow-fronted Canary,1,,1,
390,42027,625,House Sparrow,2,,2,
390,42027,625,Rattling Cisticola,2,,2,
390,42027,625,Bronze Mannikin,2,,2,
390,42027,625,Fork-tailed Drongo,2,,2,
390,42027,625,Rufous-naped Lark,,1,1,
390,42027,625,Cardinal Woodpecker,,1,1,
390,42027,625,Emerald-spotted Wood Dove,,1,1,
390,42027,625,Tawny-flanked Prinia,,1,1,
390,42027,625,Dark-capped Bulbul,,1,1,
390,42027,625,Acacia Pied Barbet,,1,1,
390,42027,625,Brubru,,1,1,
390,42027,625,Barn Swallow,,2,2,
391,42027,638,Rufous-naped Lark,1,,1,
391,42027,638,Tawny-flanked Prinia,1,,1,
391,42027,638,Purple-banded Sunbird,1,,1,
391,42027,638,Yellow-fronted Canary,1,,1,
391,42027,638,Long-billed Crombec,1,,1,
391,42027,638,Scarlet-chested Sunbird,1,,1,
391,42027,638,Rattling Cisticola,2,,2,
391,42027,638,Blue Waxbill,2,,2,nest material in bill
391,42027,638,Red-backed Shrike,2,,2,
391,42027,638,Barn Swallow,2,,2,
391,42027,638,Southern Black Tit,2,,2,
391,42027,638,Fork-tailed Drongo,2,,2,
391,42027,638,Cape Turtle Dove,,1,1,
391,42027,638,Southern Grey-headed Sparrow,,1,1,
391,42027,638,Acacia Pied Barbet,,1,1,
391,42027,638,Black-crowned Tchagra,,1,1,
391,42027,638,Southern Fiscal,,1,1,
391,42027,638,White-browed Scrub Robin,,2,2,
392,42027,651,Barn Swallow,1,,1,
392,42027,651,Dark-capped Bulbul,1,,1,
392,42027,651,Blue Waxbill,1,,1,
392,42027,651,Rufous-naped Lark,1,,1,
392,42027,651,Rattling Cisticola,3,,3,food in bill
392,42027,651,Tawny-flanked Prinia,,1,1,
393,42027,703,Yellow-fronted Canary,1,,1,
393,42027,703,Sabota Lark,1,,1,
393,42027,703,Rattling Cisticola,2,,2,
393,42027,703,Tawny-flanked Prinia,3,1,4,
393,42027,703,Zitting Cisticola,,1,1,
393,42027,703,Croaking Cisticola,,1,1,
393,42027,703,Dark-capped Bulbul,,2,2,
393,42027,703,Barn Swallow,,3,3,
394,42027,728,Southern Masked Weaver,1,,1,
394,42027,728,Yellow-fronted Canary,1,,1,
394,42027,728,Cape Glossy Starling,1,,1,
394,42027,728,Rattling Cisticola,2,,2,
394,42027,728,Southern Grey-headed Sparrow,2,,2,nest material in bill
394,42027,728,Crowned Lapwing,2,,2,
394,42027,728,Black-crowned Tchagra,,1,1,
394,42027,728,Southern Fiscal,,1,1,
394,42027,728,Crested Barbet,,1,1,
394,42027,728,Tawny-flanked Prinia,,1,1,
394,42027,728,Red-faced Mousebird,,1,1,
394,42027,728,Dark-capped Bulbul,,1,1,
394,42027,728,Rufous-naped Lark,,2,2,
394,42027,728,Fork-tailed Drongo,,2,2,
395,42027,740,Tawny-flanked Prinia,1,,1,
395,42027,740,Yellow-fronted Canary,1,,1,
395,42027,740,Laughing Dove,1,,1,
395,42027,740,Dideric Cuckoo,2,1,3,
395,42027,740,Crowned Lapwing,2,4,6,
395,42027,740,Southern Grey-headed Sparrow,3,,3,
395,42027,740,Cattle Egret,9,,9,
395,42027,740,Cape Glossy Starling,,1,1,
395,42027,740,Violet-backed Starling,,1,1,
395,42027,740,Fork-tailed Drongo,,1,1,
396,42027,751,Tawny-flanked Prinia,1,,1,
396,42027,751,Plain-backed Pipit,1,,1,
396,42027,751,Sabota Lark,1,,1,
396,42027,751,Southern Red Bishop,1,,1,
396,42027,751,Cattle Egret,2,,2,
396,42027,751,Dark-capped Bulbul,2,,2,
396,42027,751,Rattling Cisticola,2,,2,
396,42027,751,Blue Waxbill,2,,2,
396,42027,751,House Sparrow,3,,3,
396,42027,751,Crowned Lapwing,4,,4,
396,42027,751,Cape Glossy Starling,6,,6,
397,42027,803,House Sparrow,1,,1,
397,42027,803,Rattling Cisticola,1,,1,
397,42027,803,Southern Masked Weaver,2,,2,
397,42027,803,Yellow-fronted Canary,2,,2,
397,42027,803,Southern Grey-headed Sparrow,2,,2,
397,42027,803,Crowned Lapwing,2,,2,
397,42027,803,Dark-capped Bulbul,,1,1,
397,42027,803,Golden-breasted Bunting,,1,1,
397,42027,803,Lesser Striped Swallow,,1,1,
397,42027,803,Sabota Lark,,1,1,
398,42027,817,Cattle Egret,1,,1,
398,42027,817,Barn Swallow,1,,1,
398,42027,817,Blue Waxbill,2,,2,
398,42027,817,Rattling Cisticola,2,,2,
398,42027,817,Yellow-fronted Canary,2,,2,
398,42027,817,House Sparrow,3,,3,
398,42027,817,Rufous-naped Lark,,1,1,
398,42027,817,Long-billed Crombec,,1,1,
398,42027,817,Southern Masked Weaver,,1,1,
398,42027,817,Dark-capped Bulbul,,1,1,
398,42027,817,Cape Glossy Starling,,1,1,
398,42027,817,Spectacled Weaver,,1,1,
398,42027,817,Chinspot Batis,,1,1,
399,42027,831,Cape Glossy Starling,1,3,4,food in bill
399,42027,831,Southern Fiscal,1,,1,
399,42027,831,Barn Swallow,1,,1,
399,42027,831,Tawny-flanked Prinia,2,1,3,
399,42027,831,Cattle Egret,2,3,5,
399,42027,831,Rattling Cisticola,2,,2,
399,42027,831,Spectacled Weaver,,1,1,
399,42027,831,Laughing Dove,,1,1,
399,42027,831,Crested Barbet,,1,1,
399,42027,831,Chinspot Batis,,1,1,
399,42027,831,Southern Masked Weaver,,1,1,
399,42027,831,House Sparrow,,1,1,
400,42027,843,Spectacled Weaver,1,,1,
400,42027,843,Green-backed Camaroptera,1,,1,
400,42027,843,Barn Swallow,1,,1,
400,42027,843,Jameson's Firefinch,1,,1,
400,42027,843,Red-backed Shrike,1,,1,
400,42027,843,Green-winged Pytilia,1,,1,
400,42027,843,White-bellied Sunbird,1,,1,
400,42027,843,Gorgeous Bushshrike,2,,2,
400,42027,843,White-browed Robin-Chat,2,,2,
400,42027,843,Southern Boubou,2,,2,
400,42027,843,Tawny-flanked Prinia,2,,2,
400,42027,843,Cape Glossy Starling,2,,2,
400,42027,843,Dark-capped Bulbul,3,1,4,
400,42027,843,Speckled Mousebird,3,,3,
400,42027,843,Long-billed Crombec, ,1,#VALUE!,
400,42027,843,Emerald-spotted Wood Dove,,1,1,
401,42027,901,Dark-capped Bulbul,1,,1,
401,42027,901,Southern Masked Weaver,1,,1,
401,42027,901,Speckled Mousebird,1,,1,
401,42027,901,Spotted Flycatcher,1,,1,
401,42027,901,Orange-breasted Bushshrike,1,,1,
401,42027,901,Acacia Pied Barbet,1,,1,
401,42027,901,Long-billed Crombec,1,,1,
401,42027,901,Blue Waxbill,1,,1,
401,42027,901,Kurrichane Thrush,1,,1,
401,42027,901,Tawny-flanked Prinia,2,,2,
401,42027,901,Arrow-marked Babbler,3,,3,
401,42027,901,Southern Boubou,,1,1,
401,42027,901,Black-crowned Tchagra,,1,1,
401,42027,901,Red-backed Shrike,,1,1,
401,42027,901,Spectacled Weaver,,1,1,
401,42027,901,Jacobin Cuckoo,,1,1,
401,42027,901,Southern Yellow-billed Hornbill,,2,2,
402,42027,913,Speckled Mousebird,1,,1,
402,42027,913,Laughing Dove,1,,1,
402,42027,913,White-bellied Sunbird,1,,1,
402,42027,913,Southern Fiscal,2,1,3,
402,42027,913,House Sparrow,4,,4,
402,42027,913,Rufous-naped Lark,,1,1,
402,42027,913,Tawny-flanked Prinia,,1,1,
402,42027,913,Rattling Cisticola,,1,1,
402,42027,913,Brown-crowned Tchagra,,1,1,
402,42027,913,Southern Masked Weaver,,1,1,
121,42028,517,Yellow-fronted Canary,1,,1,
121,42028,517,Blue Waxbill,1,,1,
121,42028,517,White-bellied Sunbird,1,,1,
121,42028,517,Speckled Mousebird,1,,1,
121,42028,517,African Firefinch,1,,1,
121,42028,517,Dark-capped Bulbul,2,1,3,
121,42028,517,Sombre Greenbul,2,,2,
121,42028,517,Rattling Cisticola,2,,2,
121,42028,517,Marico Sunbird,2,,2,
121,42028,517,Eastern Nicator,,1,1,
121,42028,517,Black-headed Oriole,,1,1,
121,42028,517,Brown-hooded Kingfisher,,1,1,
121,42028,517,Grey-headed Bushshrike,,1,1,
121,42028,517,Black-backed Puffback,,1,1,
121,42028,517,Fork-tailed Drongo,,1,1,
121,42028,517,Emerald-spotted Wood Dove,,2,2,
121,42028,517,Burchell's Coucal,,2,2,
122,42028,536,Black-headed Oriole,1,,1,
122,42028,536,Rattling Cisticola,1,,1,
122,42028,536,Yellow-fronted Canary,1,,1,
122,42028,536,Blue Waxbill,1,,1,
122,42028,536,Grey Tit-Flycatcher,1,,1,
122,42028,536,Dark-capped Bulbul,2,,2,
122,42028,536,Red-billed Oxpecker,3,,3,
122,42028,536,Emerald-spotted Wood Dove,,1,1,
122,42028,536,Brown-crowned Tchagra,,1,1,
122,42028,536,Striped Kingfisher,,1,1,
122,42028,536,Long-billed Crombec,,1,1,
122,42028,536,Chinspot Batis,,1,1,
122,42028,536,Burchell's Coucal,,2,2,
122,42028,536,Purple-crested Turaco,,2,2,
122,42028,536,Fork-tailed Drongo,,3,3,
123,42028,759,Golden-breasted Bunting,1,,1,
123,42028,759,White-bellied Sunbird,1,,1,
123,42028,759,Sombre Greenbul,1,,1,
123,42028,759,Dark-capped Bulbul,2,,2,
123,42028,759,Rattling Cisticola,2,,2,
123,42028,759,Crowned Hornbill,2,,2,
123,42028,759,White-crested Helmetshrike,3,,3,
123,42028,759,Black-headed Oriole,,1,1,
123,42028,759,Eastern Nicator,,1,1,
123,42028,759,Red-chested Cuckoo,,1,1,
123,42028,759,Black-crowned Tchagra,,1,1,
123,42028,759,Black Cuckoo,,1,1,
123,42028,759,White-browed Scrub Robin,,1,1,
123,42028,759,Yellow-breasted Apalis,,1,1,
123,42028,759,Purple-crested Turaco,,2,2,
124,42028,737,Marico Sunbird,1,,1,
124,42028,737,Green-backed Camaroptera,1,,1,
124,42028,737,Chinspot Batis,1,,1,
124,42028,737,Yellow-fronted Canary,1,,1,
124,42028,737,White-bellied Sunbird,2,,2,
124,42028,737,Dark-capped Bulbul,4,1,5,
124,42028,737,Eastern Nicator,,1,1,
124,42028,737,Sombre Greenbul,,1,1,
124,42028,737,Black-headed Oriole,,1,1,
124,42028,737,Black-collared Barbet,,2,2,
125,42028,552,African Firefinch,1,,1,
125,42028,552,Black-crowned Tchagra,1,,1,
125,42028,552,Yellow-throated Petronia,1,,1,
125,42028,552,Red-backed Shrike,1,,1,
125,42028,552,Chinspot Batis,2,,2,
125,42028,552,Dark-capped Bulbul,2,,2,
125,42028,552,Long-billed Crombec,2,,2,
125,42028,552,Blue Waxbill,2,,2,
125,42028,552,Rattling Cisticola,2,,2,
125,42028,552,White-bellied Sunbird,2,,2,
125,42028,552,Speckled Mousebird,3,,3,
125,42028,552,Purple-crested Turaco,,1,1,
125,42028,552,Bearded Woodpecker,,1,1,
125,42028,552,Common Scimitarbill,,1,1,
125,42028,552,Cardinal Woodpecker,,1,1,
125,42028,552,Burchell's Coucal,,2,2,
126,42028,612,Rattling Cisticola,1,,1,
126,42028,612,Blue Waxbill,1,,1,
126,42028,612,Green-backed Camaroptera,1,,1,
126,42028,612,Orange-breasted Bushshrike,1,,1,
126,42028,612,Chinspot Batis,1,,1,
126,42028,612,Cape Glossy Starling,1,,1,
126,42028,612,Purple-banded Sunbird,1,,1,
126,42028,612,Speckled Mousebird,1,,1,
126,42028,612,Violet-backed Starling,2,,2,
126,42028,612,Southern Black Tit,2,,2,
126,42028,612,Dark-capped Bulbul,2,,2,
126,42028,612,Eastern Nicator,,1,1,
126,42028,612,Red-eyed Dove,,1,1,
126,42028,612,Black-headed Oriole,,1,1,
126,42028,612,African Paradise Flycatcher,,1,1,
126,42028,612,Southern Boubou,,1,1,
127,42028,636,Southern Black Tit,1,,1,
127,42028,636,Woodland Kingfisher,1,,1,
127,42028,636,African Paradise Flycatcher,1,,1,
127,42028,636,Kurrichane Thrush,1,,1,
127,42028,636,Chinspot Batis,1,,1,
127,42028,636,Southern Black Flycatcher,1,,1,
127,42028,636,Rattling Cisticola,1,,1,
127,42028,636,Tawny-flanked Prinia,1,,1,
127,42028,636,Dark-capped Bulbul,1,,1,
127,42028,636,Cape Glossy Starling,2,,2,
127,42028,636,Blue Waxbill,2,,2,
127,42028,636,Red-billed Oxpecker,2,,2,
127,42028,636,Black-backed Puffback,,1,1,
127,42028,636,Eastern Nicator,,1,1,
127,42028,636,Klaas's Cuckoo,,1,1,
127,42028,636,Burchell's Coucal,,1,1,
127,42028,636,Yellow-breasted Apalis,,1,1,
127,42028,636,Sombre Greenbul,,1,1,
127,42028,636,Bearded Woodpecker,,2,2,
127,42028,636,Purple-crested Turaco,,2,2,
127,42028,636,Gorgeous Bushshrike,,2,2,
127,42028,636,White-crested Helmetshrike,,2,2,
128,42028,652,Black-headed Oriole,1,,1,
128,42028,652,Chinspot Batis,1,,1,
128,42028,652,Rattling Cisticola,1,,1,
128,42028,652,Green-backed Camaroptera,1,,1,
128,42028,652,Kurrichane Thrush,1,,1,
128,42028,652,Southern Black Flycatcher,1,,1,
128,42028,652,White-bellied Sunbird,2,,2,
128,42028,652,Purple-crested Turaco,,1,1,
128,42028,652,Dark-capped Bulbul,,1,1,
128,42028,652,Yellow-breasted Apalis,,1,1,
128,42028,652,Red-eyed Dove,,1,1,
128,42028,652,Scarlet-chested Sunbird,,1,1,
128,42028,652,Black-backed Puffback,,1,1,
128,42028,652,Brown-crowned Tchagra,,1,1,
128,42028,652,Gorgeous Bushshrike,,2,2,
128,42028,652,Emerald-spotted Wood Dove,,2,2,
129,42028,712,White-bellied Sunbird,1,,1,
129,42028,712,Black-headed Oriole,1,,1,
129,42028,712,Rattling Cisticola,1,,1,
129,42028,712,African Paradise Flycatcher,1,,1,
129,42028,712,Scarlet-chested Sunbird,1,,1,
129,42028,712,Blue Waxbill,1,,1,
129,42028,712,Speckled Mousebird,1,,1,
129,42028,712,Cape White-eye,2,,2,
129,42028,712,Southern Black Tit,2,,2,
129,42028,712,Chinspot Batis,3,,3,feeding juvenile
129,42028,712,Long-billed Crombec,3,,3,
129,42028,712,Dark-capped Bulbul,6,,6,
129,42028,712,Eastern Nicator,,1,1,
129,42028,712,Common Scimitarbill,,1,1,
129,42028,712,Emerald-spotted Wood Dove,,1,1,
129,42028,712,Yellow-fronted Canary,,1,1,
129,42028,712,Black Cuckoo,,1,1,
129,42028,712,Burchell's Coucal,,2,2,
30,42030,818,Emerald-spotted Wood Dove,1,,1,
30,42030,818,Yellow-fronted Canary,1,,1,
30,42030,818,Red-faced Mousebird,1,,1,
30,42030,818,Tawny-flanked Prinia,1,,1,
30,42030,818,Dark-capped Bulbul,2,,2,
30,42030,818,Chinspot Batis,,1,1,
30,42030,818,Eastern Nicator,,1,1,
30,42030,818,Sombre Greenbul,,1,1,
30,42030,818,Burchell's Coucal,,1,1,
23,42031,959,Golden-breasted Bunting,1,,1,
23,42031,959,Rattling Cisticola,1,,1,
23,42031,959,Yellow-fronted Canary,2,,2,
23,42031,959,Emerald-spotted Wood Dove,,1,1,
23,42031,959,Yellow-breasted Apalis,,1,1,
23,42031,959,Dark-capped Bulbul,,1,1,
23,42031,959,Sombre Greenbul,,1,1,
23,42031,959,Yellow-rumped Tinkerbird,,1,1,
23,42031,959,Burchell's Coucal,,1,1,
23,42031,959,Klaas's Cuckoo,,1,1,
23,42031,959,Red-faced Mousebird,,2,2,
24,42031,945,Tawny-flanked Prinia,1,,1,
24,42031,945,Willow Warbler,1,,1,
24,42031,945,Long-billed Crombec,1,,1,
24,42031,945,Golden-breasted Bunting,2,,2,
24,42031,945,Yellow-fronted Canary,2,,2,
24,42031,945,African Paradise Flycatcher,,1,1,
24,42031,945,Cape Turtle Dove,,1,1,
24,42031,945,Rattling Cisticola,,1,1,
24,42031,945,Emerald-spotted Wood Dove,,1,1,
24,42031,945,Dark-capped Bulbul,,1,1,
24,42031,945,Common Scimitarbill,,1,1,
24,42031,945,Cape White-eye,,1,1,
25,42031,930,Tawny-flanked Prinia,1,,1,
25,42031,930,Blue Waxbill,1,,1,
25,42031,930,Barn Swallow,1,,1,
25,42031,930,Golden-breasted Bunting,1,,1,
25,42031,930,Yellow-fronted Canary,2,,2,
25,42031,930,Rattling Cisticola,3,,3,
25,42031,930,Black-backed Puffback,,1,1,
25,42031,930,Black-headed Oriole,,1,1,
25,42031,930,Black-crowned Tchagra,,1,1,
25,42031,930,Red-faced Mousebird,,2,2,
25,42031,930,Dark-capped Bulbul,,2,2,
26,42031,846,Black-backed Puffback,1,,1,
26,42031,846,Yellow-fronted Canary,1,,1,
26,42031,846,Blue Waxbill,1,,1,
26,42031,846,Rattling Cisticola,2,,2,
26,42031,846,Barn Swallow,2,,2,
26,42031,846,Tawny-flanked Prinia,,1,1,
28,42031,1014,Yellow-fronted Canary,1,,1,
28,42031,1014,White-bellied Sunbird,1,,1,
28,42031,1014,Emerald-spotted Wood Dove,,1,1,
28,42031,1014,Dideric Cuckoo,,1,1,
28,42031,1014,Purple-crested Turaco,,1,1,
28,42031,1014,Long-billed Crombec,,1,1,
28,42031,1014,Black-headed Oriole,,1,1,
28,42031,1014,African Green Pigeon,,1,1,
28,42031,1014,Sombre Greenbul,,2,2,
32,42031,830,Tawny-flanked Prinia,1,,1,
32,42031,830,Red-backed Shrike,1,,1,
32,42031,830,Rattling Cisticola,2,,2,
32,42031,830,Yellow-fronted Canary,2,,2,
32,42031,830,Golden-breasted Bunting,2,,2,
32,42031,830,Brown-crowned Tchagra,,1,1,
32,42031,830,Emerald-spotted Wood Dove,,1,1,
33,42031,905,Dark-capped Bulbul,1,1,2,
33,42031,905,Tawny-flanked Prinia,1,,1,
33,42031,905,Rattling Cisticola,1,,1,
33,42031,905,Red-faced Cisticola,1,,1,
33,42031,905,Red-collared Widowbird,1,,1,
33,42031,905,Yellow-fronted Canary,3,,3,
33,42031,905,Orange-breasted Bushshrike,,1,1,
34,42031,501,Rattling Cisticola,1,1,2,
34,42031,501,Croaking Cisticola,1,,1,
34,42031,501,Yellow-fronted Canary,3,,3,
34,42031,501,Eastern Nicator,,1,1,
34,42031,501,Scarlet-chested Sunbird,,1,1,
34,42031,501,Emerald-spotted Wood Dove,,1,1,
34,42031,501,Dark-capped Bulbul,,2,2,
35,42031,515,Tawny-flanked Prinia,1,1,2,
35,42031,515,Trumpeter Hornbill,1,,1,added by RAS
35,42031,515,Blue Waxbill,1,,1,
35,42031,515,Chinspot Batis,2,,2,
35,42031,515,African Paradise Flycatcher,2,,2,
35,42031,515,Rattling Cisticola,3,,3,
35,42031,515,Dark-capped Bulbul,,1,1,
35,42031,515,Bearded Woodpecker,,1,1,
35,42031,515,Fork-tailed Drongo,,1,1,
35,42031,515,Black-bellied Bustard,,2,2,
35,42031,515,Red-billed Oxpecker,,2,2,
35,42031,515,Emerald-spotted Wood Dove,,2,2,
36,42031,530,Rattling Cisticola,1,1,2,
36,42031,530,Yellow-fronted Canary,2,,2,
36,42031,530,Cape Glossy Starling,6,,6,
36,42031,530,Golden-tailed Woodpecker, ,1,#VALUE!,
36,42031,530,Emerald-spotted Wood Dove,,1,1,
36,42031,530,Cape Turtle Dove,,1,1,
36,42031,530,Black-headed Oriole,,1,1,
36,42031,530,Kurrichane Thrush,,1,1,
36,42031,530,Dark-capped Bulbul,,1,1,
36,42031,530,Fork-tailed Drongo,,4,4,
37,42031,604,Spotted Flycatcher,1,,1,
37,42031,604,Long-tailed Paradise Whydah,1,,1,
37,42031,604,Dark-capped Bulbul,1,,1,
37,42031,604,Rattling Cisticola,2,,2,
37,42031,604,Yellow-fronted Canary,2,,2,
37,42031,604,Red-billed Oxpecker,,1,1,
37,42031,604,Eastern Nicator,,1,1,
37,42031,604,Helmeted Guineafowl,,1,1,
37,42031,604,Black-headed Oriole,,1,1,
37,42031,604,Cape Turtle Dove,,1,1,
37,42031,604,Common Scimitarbill,,1,1,
37,42031,604,Dideric Cuckoo,,1,1,
37,42031,604,Burchell's Coucal,,1,1,
37,42031,604,Black-crowned Tchagra,,1,1,
37,42031,604,Brown-hooded Kingfisher,,1,1,
37,42031,604,Red-eyed Dove,,1,1,
37,42031,604,Purple-crested Turaco,,1,1,
37,42031,604,Woodland Kingfisher,,1,1,
37,42031,604,African Paradise Flycatcher,,1,1,
37,42031,604,Black Cuckoo,,1,1,
37,42031,604,Emerald-spotted Wood Dove,,2,2,
38,42031,745,Yellow-fronted Canary,1,,1,
38,42031,745,Willow Warbler,1,,1,
38,42031,745,Blue Waxbill,1,,1,
38,42031,745,Spotted Flycatcher,1,,1,
38,42031,745,Golden-breasted Bunting,1,,1,
38,42031,745,Rattling Cisticola,2,,2,
38,42031,745,Dark-capped Bulbul,2,,2,
38,42031,745,Black-crowned Tchagra,,1,1,
38,42031,745,Black-backed Puffback,,1,1,
38,42031,745,Emerald-spotted Wood Dove,,2,2,
38,42031,745,Eastern Nicator,,2,2,
39,42031,729,Long-tailed Paradise Whydah,1,,1,
39,42031,729,Spotted Flycatcher,1,,1,
39,42031,729,Yellow-fronted Canary,1,,1,
39,42031,729,Rattling Cisticola,2,,2,
39,42031,729,Black-bellied Bustard,2,,2,
39,42031,729,White-winged Widowbird,2,,2,
39,42031,729,Cape Glossy Starling,2,,2,
39,42031,729,Southern Black Tit,2,,2,
39,42031,729,Eastern Nicator,,1,1,
39,42031,729,Cape Turtle Dove,,1,1,
39,42031,729,Purple-crested Turaco,,1,1,
39,42031,729,Spectacled Weaver,,1,1,
39,42031,729,Black-headed Oriole,,1,1,
39,42031,729,Emerald-spotted Wood Dove,,1,1,
39,42031,729,Dark-capped Bulbul,,1,1,
39,42031,729,Long-billed Crombec,,1,1,
39,42031,729,White-browed Scrub Robin,,1,1,
39,42031,729,Brubru,,1,1,
39,42031,729,Yellow-breasted Apalis,,1,1,
