GPSpt,Treated,Date,Time,Species,NumIn,NumOut,Total,BreedNotes
53,No,20151108,534,Golden-breasted Bunting,1,0,1,none
53,No,20151108,759,Chinspot Batis,0,1,1,none
53,No,20151108,759,White-browed Scrub Robin,0,1,1,none
53,No,20151108,759,African Hoopoe,0,1,1,none
53,No,20151108,759,Emerald-spotted Wood Dove,0,1,1,none
53,No,20151108,759,Southern Black Tit,0,1,1,none
53,No,20151108,759,African Paradise Flycatcher,0,1,1,none
53,No,20151108,759,Yellow-throated Petronia,2,0,2,none
53,No,20151108,759,Blue Waxbill,2,0,2,none
53,No,20151108,759,Grey Tit-Flycatcher,2,0,2,none
53,No,20151108,759,Dark-capped Bulbul,1,0,1,none
53,No,20151108,759,Kurrichane Thrush,1,0,1,none
53,No,20151108,759,Violet-backed Starling,1,0,1,none
53,No,20151108,759,Cape Glossy Starling,1,0,1,none
53,No,20151108,759,Southern Black Flycatcher,1,0,1,none
53,No,20151108,759,Neddicky,1,0,1,none
53,No,20151125,514,Blue Waxbill,1,1,2,none
53,No,20151125,514,Brubru,0,1,1,none
53,No,20151125,514,White-browed Scrub Robin,0,1,1,none
53,No,20151125,514,Black-headed Oriole,0,1,1,none
53,No,20151125,514,Scarlet-chested Sunbird,0,1,1,none
53,No,20151125,514,Long-billed Crombec,0,1,1,none
53,No,20151125,514,Chinspot Batis,2,0,2,none
53,No,20151125,514,Dark-capped Bulbul,2,0,2,none
53,No,20151125,514,Striped Kingfisher,2,0,2,none
53,No,20151125,514,Black Cuckooshrike,2,0,2,none
53,No,20151125,514,Yellow-throated Petronia,2,0,2,none
53,No,20151125,514,African Hoopoe,1,0,1,none
53,No,20151125,514,Spotted Flycatcher,1,0,1,none
53,No,20151125,514,Woodland Kingfisher,1,0,1,none
53,No,20151125,514,Yellow-fronted Canary,1,0,1,none
53,No,20151125,813,Bearded Woodpecker,0,1,1,none
53,No,20151125,813,Kurrichane Thrush,0,1,1,none
53,No,20151125,813,Cape Glossy Starling,0,1,1,none
53,No,20151125,813,Scarlet-chested Sunbird,0,1,1,none
53,No,20151125,813,Yellow-fronted Canary,2,0,2,none
53,No,20151125,813,Blue Waxbill,2,0,2,none
53,No,20151125,813,Fork-tailed Drongo,1,0,1,none
53,No,20151125,813,Chinspot Batis,1,0,1,none
53,No,20151205,523,Yellow-fronted Canary,0,2,2,none
53,No,20151205,523,Red-eyed Dove,0,1,1,none
53,No,20151205,523,Kurrichane Thrush,0,1,1,none
53,No,20151205,523,Cardinal Woodpecker,0,1,1,none
53,No,20151205,523,Black-headed Oriole,0,1,1,none
53,No,20151205,523,White-bellied Sunbird,3,0,3,none
53,No,20151205,523,Violet-backed Starling,3,0,3,none
53,No,20151205,523,Emerald-spotted Wood Dove,2,0,2,none
53,No,20151205,523,Dark-capped Bulbul,2,0,2,none
53,No,20151205,523,Southern Black Flycatcher,2,0,2,none
53,No,20151205,523,Blue Waxbill,2,0,2,none
53,No,20151205,523,Scarlet-chested Sunbird,2,0,2,none
53,No,20151205,523,Fork-tailed Drongo,2,0,2,none
53,No,20151205,523,Woodland Kingfisher,1,0,1,none
53,No,20151205,523,Yellow-throated Petronia,1,0,1,none
53,No,20151205,523,Spotted Flycatcher,1,0,1,none
53,No,20151205,523,African Hoopoe,1,0,1,none
53,No,20151205,523,Brubru,1,0,1,none
53,No,20151205,523,Black Cuckooshrike,1,0,1,none
53,No,20151205,811,Yellow-fronted Canary,1,2,3,none
53,No,20151205,811,Woodland Kingfisher,0,2,2,none
53,No,20151205,811,Brubru,0,1,1,none
53,No,20151205,811,Dideric Cuckoo,0,1,1,none
53,No,20151205,811,African Hoopoe,0,1,1,none
53,No,20151205,811,Black Cuckooshrike,0,1,1,none
53,No,20151205,811,Kurrichane Thrush,0,1,1,none
53,No,20151205,811,Yellow-throated Petronia,0,1,1,none
53,No,20151205,811,Willow Warbler,0,1,1,none
53,No,20151205,811,Dark-capped Bulbul,4,0,4,none
53,No,20151205,811,Violet-backed Starling,2,0,2,none
53,No,20151205,811,Southern Black Tit,2,0,2,none
53,No,20151205,811,White-crested Helmetshrike,2,0,2,none
53,No,20151205,811,Emerald-spotted Wood Dove,1,0,1,none
53,No,20151205,811,Southern Black Flycatcher,1,0,1,none
53,No,20151205,811,White-bellied Sunbird,1,0,1,none
53,No,20151214,605,Golden-breasted Bunting,0,1,1,none
53,No,20151214,605,Burchells Coucal,0,1,1,none
53,No,20151214,605,Tawny-flanked Prinia,0,1,1,none
53,No,20151214,605,Neddicky,0,1,1,none
53,No,20151214,605,Kurrichane Thrush,0,1,1,none
53,No,20151214,605,Black-crowned Tchagra,0,1,1,none
53,No,20151214,605,Southern Black Tit,3,0,3,none
53,No,20151214,605,Yellow-fronted Canary,2,0,2,none
53,No,20151214,605,White-bellied Sunbird,2,0,2,none
53,No,20151214,605,Yellow-throated Petronia,2,0,2,none
53,No,20151214,605,Purple-banded Sunbird,2,0,2,none
53,No,20151214,605,Brubru,1,0,1,none
53,No,20151214,605,Woodland Kingfisher,1,0,1,none
53,No,20151214,605,Emerald-spotted Wood Dove,1,0,1,none
53,No,20151214,605,Red-billed Oxpecker,1,0,1,none
53,No,20151214,605,Black Cuckooshrike,1,0,1,none
53,No,20151214,605,Dark-capped Bulbul,1,0,1,none
53,No,20151214,605,Bearded Woodpecker,1,0,1,none
53,No,20151214,806,Emerald-spotted Wood Dove,1,1,2,none
53,No,20151214,806,Cape Turtle Dove,0,1,1,none
53,No,20151214,806,Brubru,0,1,1,none
53,No,20151214,806,Black Cuckooshrike,0,1,1,none
53,No,20151214,806,Chinspot Batis,0,1,1,none
53,No,20151214,806,Black-crowned Tchagra,0,1,1,none
53,No,20151214,806,Kurrichane Thrush,0,1,1,none
53,No,20151214,806,Dark-capped Bulbul,2,0,2,none
53,No,20151214,806,Yellow-fronted Canary,2,0,2,none
53,No,20151214,806,Southern Black Tit,2,0,2,none
53,No,20151214,806,Golden-breasted Bunting,1,0,1,none
53,No,20151214,806,Long-billed Crombec,1,0,1,none
53,No,20151214,806,Violet-backed Starling,1,0,1,none
40,Yes,20151022,523,Fork-tailed Drongo,0,2,2,none
40,Yes,20151022,523,Violet-backed Starling,0,2,2,none
40,Yes,20151022,523,Bearded Woodpecker,0,1,1,none
40,Yes,20151022,523,Rattling Cisticola,0,1,1,none
40,Yes,20151022,523,Dark-capped Bulbul,2,0,2,none
40,Yes,20151022,523,Yellow-fronted Canary,1,0,1,none
40,Yes,20151022,535,Yellow-fronted Canary,1,2,3,none
40,Yes,20151022,535,Dark-capped Bulbul,0,2,2,none
40,Yes,20151022,535,White-bellied Sunbird,0,1,1,none
40,Yes,20151022,535,Emerald-spotted Wood Dove,0,1,1,none
40,Yes,20151022,535,Rattling Cisticola,0,1,1,none
40,Yes,20151022,535,Bearded Woodpecker,0,1,1,none
40,Yes,20151022,535,Cape Glossy Starling,3,0,3,food in bill
40,Yes,20151030,800,White-browed Scrub Robin,0,1,1,none
40,Yes,20151030,800,Dark-capped Bulbul,0,1,1,none
40,Yes,20151030,800,Rattling Cisticola,0,1,1,none
40,Yes,20151030,800,Emerald-spotted Wood Dove,0,1,1,none
40,Yes,20151030,800,White-bellied Sunbird,0,1,1,none
40,Yes,20151030,800,Golden-tailed Woodpecker,2,0,2,none
40,Yes,20151030,800,Tawny-flanked Prinia,1,0,1,none
40,Yes,20151030,800,Fork-tailed Drongo,1,0,1,none
40,Yes,20151030,811,Rattling Cisticola,1,1,2,none
40,Yes,20151030,811,Fork-tailed Drongo,1,1,2,none
40,Yes,20151030,811,Red-eyed Dove,0,1,1,none
40,Yes,20151030,811,Dark-capped Bulbul,0,1,1,none
40,Yes,20151030,811,Tawny-flanked Prinia,0,1,1,none
40,Yes,20151030,811,Yellow-fronted Canary,0,1,1,none
40,Yes,20151030,811,Kurrichane Thrush,0,1,1,none
40,Yes,20151030,811,White-bellied Sunbird,1,0,1,none
40,Yes,20151030,811,Southern Black Flycatcher,1,0,1,none
40,Yes,20151030,811,African Paradise Flycatcher,1,0,1,none
40,Yes,20151106,620,White-bellied Sunbird,0,2,2,none
40,Yes,20151106,620,Black-crowned Tchagra,0,1,1,none
40,Yes,20151106,620,Emerald-spotted Wood Dove,0,1,1,none
40,Yes,20151106,620,Yellow-fronted Canary,0,1,1,none
40,Yes,20151106,620,Southern Black Flycatcher,0,1,1,none
40,Yes,20151106,620,Tawny-flanked Prinia,1,0,1,none
40,Yes,20151106,841,Barn Swallow,1,0,1,none
40,Yes,20151123,622,Fork-tailed Drongo,1,2,3,none
40,Yes,20151123,622,Rattling Cisticola,0,2,2,none
40,Yes,20151123,622,Red-billed Oxpecker,0,1,1,none
40,Yes,20151123,622,Golden-breasted Bunting,0,1,1,none
40,Yes,20151123,622,African Green Pigeon,0,1,1,none
40,Yes,20151123,622,Yellow-throated Petronia,0,1,1,none
40,Yes,20151123,622,Burchells Coucal,0,1,1,none
40,Yes,20151123,622,Black-crowned Tchagra,0,1,1,none
40,Yes,20151123,622,Black Cuckooshrike,0,1,1,none
40,Yes,20151123,622,African Paradise Flycatcher,2,0,2,none
40,Yes,20151123,622,Yellow-fronted Canary,2,0,2,none
40,Yes,20151123,926,Bearded Woodpecker,0,2,2,none
40,Yes,20151123,926,Brubru,0,1,1,none
40,Yes,20151123,926,Red-faced Mousebird,6,0,6,none
40,Yes,20151123,926,European Bee-eater,3,0,3,none
40,Yes,20151123,926,Southern Black Tit,2,0,2,none
40,Yes,20151123,926,Rattling Cisticola,2,0,2,none
40,Yes,20151123,926,Black-crowned Tchagra,1,0,1,none
40,Yes,20151123,926,Tawny-flanked Prinia,1,0,1,none
40,Yes,20151123,926,Yellow-fronted Canary,1,0,1,none
40,Yes,20151202,654,White-crested Helmetshrike,0,2,2,none
40,Yes,20151202,654,Emerald-spotted Wood Dove,0,1,1,none
40,Yes,20151202,654,Yellow-fronted Canary,1,0,1,none
40,Yes,20151202,654,Rattling Cisticola,1,0,1,none
40,Yes,20151202,953,Rattling Cisticola,1,0,1,none
40,Yes,20151202,953,Red-backed Shrike,1,0,1,none
40,Yes,20151202,953,Tawny-flanked Prinia,1,0,1,none
40,Yes,20151211,552,Red-billed Oxpecker,0,2,2,none
40,Yes,20151211,552,Rattling Cisticola,0,1,1,none
40,Yes,20151211,552,Black-crowned Tchagra,0,1,1,none
40,Yes,20151211,552,Emerald-spotted Wood Dove,0,1,1,none
40,Yes,20151211,552,Yellow-throated Petronia,0,1,1,none
40,Yes,20151211,552,Red-collared Widowbird,3,0,3,none
40,Yes,20151211,552,Violet-backed Starling,3,0,3,none
40,Yes,20151211,552,Yellow-fronted Canary,2,0,2,none
40,Yes,20151211,552,Dark-capped Bulbul,2,0,2,none
40,Yes,20151211,552,Barn Swallow,1,0,1,none
40,Yes,20151211,552,Tawny-flanked Prinia,1,0,1,none
40,Yes,20151211,552,Burchells Coucal,1,0,1,none
40,Yes,20151211,805,Arrow-marked Babbler,0,3,3,none
40,Yes,20151211,805,Rattling Cisticola,0,2,2,none
40,Yes,20151211,805,Yellow-fronted Canary,0,2,2,none
40,Yes,20151211,805,Black-crowned Tchagra,1,0,1,none
40,Yes,20151211,805,White-bellied Sunbird,1,0,1,none
40,Yes,20151211,805,Bearded Woodpecker,1,0,1,none
36,No,20151022,559,Violet-backed Starling,1,1,2,none
36,No,20151022,559,Rattling Cisticola,1,1,2,none
36,No,20151022,559,African Paradise Flycatcher,0,1,1,none
36,No,20151022,559,Emerald-spotted Wood Dove,0,1,1,none
36,No,20151022,559,Burchells Coucal,0,1,1,none
36,No,20151022,559,Yellow-fronted Canary,0,1,1,none
36,No,20151022,559,Dark-capped Bulbul,1,0,1,none
36,No,20151022,714,Rattling Cisticola,2,1,3,none
36,No,20151022,714,European Bee-eater,0,1,1,none
36,No,20151022,714,Scarlet-chested Sunbird,0,1,1,none
36,No,20151022,714,Cardinal Woodpecker,0,1,1,none
36,No,20151022,714,White-bellied Sunbird,1,0,1,none
36,No,20151030,510,Fork-tailed Drongo,0,5,5,none
36,No,20151030,510,Dark-capped Bulbul,0,2,2,none
36,No,20151030,510,Brown-crowned Tchagra,0,2,2,none
36,No,20151030,510,Emerald-spotted Wood Dove,0,2,2,none
36,No,20151030,510,Rattling Cisticola,1,1,2,none
36,No,20151030,510,Chinspot Batis,0,1,1,none
36,No,20151030,510,Long-billed Crombec,0,1,1,none
36,No,20151030,510,Orange-breasted Bushshrike,0,1,1,none
36,No,20151030,510,Golden-breasted Bunting,0,1,1,none
36,No,20151030,510,Golden-tailed Woodpecker,0,1,1,none
36,No,20151030,510,Black-crowned Tchagra,0,1,1,none
36,No,20151030,510,Black-backed Puffback,0,1,1,none
36,No,20151030,510,Yellow-fronted Canary,2,0,2,none
36,No,20151030,510,Violet-backed Starling,1,0,1,none
36,No,20151030,510,Spotted Flycatcher,1,0,1,none
36,No,20151030,510,Southern Black Tit,1,0,1,none
36,No,20151031,459,Rattling Cisticola,0,1,1,none
36,No,20151031,459,Orange-breasted Bushshrike,0,1,1,none
36,No,20151031,459,Long-billed Crombec,0,1,1,none
36,No,20151031,459,Emerald-spotted Wood Dove,0,1,1,none
36,No,20151031,459,Black-headed Oriole,0,1,1,none
36,No,20151031,459,African Hoopoe,0,1,1,none
36,No,20151031,459,White-browed Robin-Chat,0,1,1,none
36,No,20151031,459,Spotted Flycatcher,0,1,1,none
36,No,20151031,459,Burchells Coucal,0,1,1,none
36,No,20151031,459,Chinspot Batis,0,1,1,none
36,No,20151031,459,Dark-capped Bulbul,1,0,1,none
36,No,20151031,459,Golden-breasted Bunting,1,0,1,none
36,No,20151031,459,Cardinal Woodpecker,1,0,1,none
36,No,20151031,459,African Paradise Flycatcher,1,0,1,none
36,No,20151106,646,Yellow-throated Petronia,0,2,2,none
36,No,20151106,646,Rattling Cisticola,0,1,1,none
36,No,20151106,646,Blue Waxbill,0,1,1,none
36,No,20151106,646,Black-collared Barbet,0,1,1,none
36,No,20151106,646,Green Wood-Hoopoe,0,1,1,none
36,No,20151106,646,Chinspot Batis,0,1,1,none
36,No,20151106,646,Emerald-spotted Wood Dove,0,1,1,none
36,No,20151106,904,Emerald-spotted Wood Dove,0,1,1,none
36,No,20151106,904,Rattling Cisticola,0,1,1,none
36,No,20151106,904,Yellow-throated Petronia,0,1,1,none
36,No,20151106,904,Long-billed Crombec,0,1,1,none
36,No,20151106,904,Southern Black Tit,0,1,1,none
36,No,20151106,904,Chinspot Batis,0,1,1,none
36,No,20151106,904,Orange-breasted Bushshrike,0,1,1,none
36,No,20151106,904,Barn Swallow,2,0,2,none
36,No,20151123,727,Rattling Cisticola,1,2,3,none
36,No,20151123,727,Emerald-spotted Wood Dove,0,2,2,none
36,No,20151123,727,Dark-capped Bulbul,0,2,2,none
36,No,20151123,727,Fork-tailed Drongo,0,2,2,none
36,No,20151123,727,White-browed Scrub Robin,0,1,1,none
36,No,20151123,727,Woodland Kingfisher,0,1,1,none
36,No,20151123,727,Grey Tit-Flycatcher,0,1,1,none
36,No,20151123,727,African Harrier-Hawk,0,1,1,none
36,No,20151123,727,Orange-breasted Bushshrike,0,1,1,none
36,No,20151123,727,Yellow-fronted Canary,2,0,2,none
36,No,20151123,727,Black Cuckooshrike,1,0,1,none
36,No,20151123,727,Black-crowned Tchagra,1,0,1,none
36,No,20151123,727,Yellow-throated Petronia,1,0,1,none
36,No,20151123,727,Spotted Flycatcher,1,0,1,none
36,No,20151123,727,White-bellied Sunbird,1,0,1,none
36,No,20151123,1020,Emerald-spotted Wood Dove,0,2,2,none
36,No,20151123,1020,European Bee-eater,0,1,1,none
36,No,20151123,1020,White-browed Scrub Robin,0,1,1,none
36,No,20151123,1020,Woodland Kingfisher,0,1,1,none
36,No,20151123,1020,Southern Black Tit,2,0,2,none
36,No,20151123,1020,Rattling Cisticola,1,0,1,none
36,No,20151123,1020,Golden-breasted Bunting,1,0,1,none
36,No,20151202,1020,Rattling Cisticola,1,1,2,none
36,No,20151202,1020,Black-crowned Tchagra,0,1,1,none
36,No,20151202,1020,Emerald-spotted Wood Dove,1,0,1,none
36,No,20151202,1020,Yellow-fronted Canary,1,0,1,none
36,No,20151211,457,Fork-tailed Drongo,0,3,3,none
36,No,20151211,457,African Green Pigeon,0,3,3,none
36,No,20151211,457,Southern Grey-headed Sparrow,0,2,2,none
36,No,20151211,457,Emerald-spotted Wood Dove,2,1,3,none
36,No,20151211,457,Rattling Cisticola,1,1,2,none
36,No,20151211,457,African Hoopoe,0,1,1,none
36,No,20151211,457,Red-eyed Dove,0,1,1,none
36,No,20151211,457,Chinspot Batis,0,1,1,none
36,No,20151211,457,Yellow-throated Petronia,0,1,1,none
36,No,20151211,457,Burchells Coucal,0,1,1,none
36,No,20151211,457,Black Cuckooshrike,0,1,1,none
36,No,20151211,457,Dark-capped Bulbul,3,0,3,none
36,No,20151211,457,Southern Black Tit,2,0,2,none
36,No,20151211,457,White-bellied Sunbird,1,0,1,none
36,No,20151211,457,Purple-banded Sunbird,1,0,1,none
36,No,20151211,909,Helmeted Guineafowl,0,2,2,none
36,No,20151211,909,Emerald-spotted Wood Dove,1,0,1,none
36,No,20151211,909,Yellow-fronted Canary,1,0,1,none
36,No,20151211,909,Rattling Cisticola,1,0,1,none
36,No,20151211,909,Dark-capped Bulbul,1,0,1,none
36,No,20151211,909,White-bellied Sunbird,1,0,1,none
35,No,20151022,616,Rattling Cisticola,0,2,2,none
35,No,20151022,616,Emerald-spotted Wood Dove,0,1,1,none
35,No,20151022,616,Red-eyed Dove,0,1,1,none
35,No,20151022,616,Black-backed Puffback,0,1,1,none
35,No,20151022,616,Cardinal Woodpecker,0,1,1,none
35,No,20151022,616,Striped Kingfisher,0,1,1,none
35,No,20151022,616,Brubru,0,1,1,none
35,No,20151022,616,Kurrichane Thrush,1,0,1,none
35,No,20151022,616,Dark-capped Bulbul,1,0,1,none
35,No,20151022,659,Black-headed Oriole,0,1,1,none
35,No,20151022,659,Brubru,0,1,1,none
35,No,20151022,659,Red-eyed Dove,0,1,1,none
35,No,20151022,659,Emerald-spotted Wood Dove,0,1,1,none
35,No,20151022,659,Cardinal Woodpecker,0,1,1,none
35,No,20151022,659,Yellow-breasted Apalis,0,1,1,none
35,No,20151022,659,Black-backed Puffback,0,1,1,none
35,No,20151022,659,Southern Black Tit,4,0,4,none
35,No,20151022,659,Rattling Cisticola,2,0,2,none
35,No,20151022,659,Orange-breasted Bushshrike,2,0,2,none
35,No,20151022,659,African Paradise Flycatcher,2,0,2,none
35,No,20151022,659,Dark-capped Bulbul,1,0,1,none
35,No,20151022,659,White-bellied Sunbird,1,0,1,none
35,No,20151022,659,Golden-breasted Bunting,1,0,1,none
35,No,20151022,659,Scarlet-chested Sunbird,1,0,1,none
35,No,20151030,834,Cape Turtle Dove,0,2,2,none
35,No,20151030,834,Emerald-spotted Wood Dove,0,1,1,none
35,No,20151030,834,Dark-capped Bulbul,0,1,1,none
35,No,20151030,834,Yellow-throated Petronia,0,1,1,none
35,No,20151030,834,Fork-tailed Drongo,0,1,1,none
35,No,20151030,834,Southern Black Tit,0,1,1,none
35,No,20151030,834,Tawny-flanked Prinia,0,1,1,none
35,No,20151030,834,Brubru,0,1,1,none
35,No,20151030,834,Rattling Cisticola,2,0,2,none
35,No,20151030,834,Yellow-fronted Canary,2,0,2,none
35,No,20151030,834,African Hoopoe,1,0,1,none
35,No,20151030,834,African Paradise Flycatcher,1,0,1,none
35,No,20151030,834,White-bellied Sunbird,1,0,1,none
35,No,20151030,911,Rattling Cisticola,0,2,2,none
35,No,20151030,911,Emerald-spotted Wood Dove,0,1,1,none
35,No,20151030,911,Tawny-flanked Prinia,0,1,1,none
35,No,20151030,911,Chinspot Batis,0,1,1,none
35,No,20151030,911,Golden-tailed Woodpecker,0,1,1,none
35,No,20151030,911,Brubru,0,1,1,none
35,No,20151030,911,White-bellied Sunbird,2,0,2,food in bill
35,No,20151030,911,African Paradise Flycatcher,2,0,2,none
35,No,20151030,911,Yellow-fronted Canary,1,0,1,none
35,No,20151107,512,Fork-tailed Drongo,0,2,2,none
35,No,20151107,512,Yellow-fronted Canary,2,1,3,none
35,No,20151107,512,Chinspot Batis,1,1,2,none
35,No,20151107,512,Emerald-spotted Wood Dove,0,1,1,none
35,No,20151107,512,Brubru,0,1,1,none
35,No,20151107,512,African Paradise Flycatcher,0,1,1,none
35,No,20151107,512,Dark-capped Bulbul,0,1,1,none
35,No,20151107,512,Orange-breasted Bushshrike,0,1,1,none
35,No,20151107,512,Barn Swallow,3,0,3,none
35,No,20151107,512,Yellow-throated Petronia,2,0,2,none
35,No,20151107,512,Cardinal Woodpecker,2,0,2,none
35,No,20151107,512,Tawny-flanked Prinia,2,0,2,none
35,No,20151107,512,Rattling Cisticola,2,0,2,none
35,No,20151107,512,Southern Black Flycatcher,2,0,2,none
35,No,20151107,938,Long-billed Crombec,0,1,1,none
35,No,20151107,938,Black-headed Oriole,0,1,1,none
35,No,20151107,938,Rattling Cisticola,2,0,2,none
35,No,20151107,938,Red-eyed Dove,2,0,2,none
35,No,20151107,938,Black-backed Puffback,1,0,1,none
35,No,20151107,938,Red-billed Oxpecker,1,0,1,none
35,No,20151123,712,Rattling Cisticola,2,1,3,none
35,No,20151123,712,Chinspot Batis,0,1,1,none
35,No,20151123,712,Orange-breasted Bushshrike,0,1,1,none
35,No,20151123,712,Brubru,0,1,1,none
35,No,20151123,712,Brown-crowned Tchagra,0,1,1,none
35,No,20151123,712,Southern Grey-headed Sparrow,3,0,3,none
35,No,20151123,712,African Firefinch,2,0,2,none
35,No,20151123,712,Yellow-fronted Canary,2,0,2,none
35,No,20151123,712,Dark-capped Bulbul,2,0,2,none
35,No,20151123,712,Black-crowned Tchagra,1,0,1,none
35,No,20151123,712,Black-backed Puffback,1,0,1,none
35,No,20151123,712,Emerald-spotted Wood Dove,1,0,1,none
35,No,20151123,712,Amur Falcon,1,0,1,none
35,No,20151123,712,Long-billed Crombec,1,0,1,none
35,No,20151123,712,Tawny-flanked Prinia,1,0,1,none
35,No,20151123,712,Yellow-throated Petronia,1,0,1,none
35,No,20151123,712,White-bellied Sunbird,1,0,1,none
35,No,20151123,1008,Rattling Cisticola,2,1,3,none
35,No,20151123,1008,Yellow-throated Petronia,0,1,1,none
35,No,20151123,1008,Orange-breasted Bushshrike,0,1,1,none
35,No,20151123,1008,Fork-tailed Drongo,0,1,1,none
35,No,20151123,1008,Red-collared Widowbird,3,0,3,none
35,No,20151123,1008,Long-billed Crombec,1,0,1,none
35,No,20151123,1008,Lesser Striped Swallow,1,0,1,none
35,No,20151123,1008,Chinspot Batis,1,0,1,none
35,No,20151123,1008,Dark-capped Bulbul,1,0,1,none
35,No,20151123,1008,Common Scimitarbill,1,0,1,none
35,No,20151202,731,Black Cuckooshrike,0,2,2,none
35,No,20151202,731,Yellow-breasted Apalis,0,2,2,none
35,No,20151202,731,Striped Kingfisher,0,2,2,none
35,No,20151202,731,Emerald-spotted Wood Dove,0,1,1,none
35,No,20151202,731,Common Scimitarbill,0,1,1,none
35,No,20151202,731,Black-crowned Tchagra,0,1,1,none
35,No,20151202,731,African Paradise Flycatcher,0,1,1,none
35,No,20151202,731,Brown-hooded Kingfisher,0,1,1,none
35,No,20151202,731,Cardinal Woodpecker,0,1,1,none
35,No,20151203,454,Tawny-flanked Prinia,0,1,1,none
35,No,20151203,454,Black Cuckooshrike,0,1,1,none
35,No,20151203,454,Rattling Cisticola,2,0,2,none
35,No,20151203,454,Yellow-throated Petronia,2,0,2,none
35,No,20151203,454,Dark-capped Bulbul,1,0,1,none
35,No,20151203,454,Golden-breasted Bunting,1,0,1,none
35,No,20151203,525,Dideric Cuckoo,0,1,1,none
35,No,20151203,525,Red-backed Shrike,0,1,1,none
35,No,20151203,525,Yellow-fronted Canary,3,0,3,none
35,No,20151203,525,Blue Waxbill,2,0,2,none
35,No,20151203,525,Rattling Cisticola,2,0,2,none
35,No,20151203,525,Southern Grey-headed Sparrow,1,0,1,none
35,No,20151203,525,Woodland Kingfisher,1,0,1,none
35,No,20151203,525,Yellow-throated Petronia,1,0,1,none
35,No,20151203,525,Dark-capped Bulbul,1,0,1,none
35,No,20151211,441,Golden-breasted Bunting,0,1,1,none
35,No,20151211,441,Emerald-spotted Wood Dove,0,1,1,none
35,No,20151211,441,African Paradise Flycatcher,0,1,1,none
35,No,20151211,441,Long-billed Crombec,0,1,1,none
35,No,20151211,441,Fork-tailed Drongo,2,0,2,none
35,No,20151211,441,Scarlet-chested Sunbird,1,0,1,none
35,No,20151211,441,Dark-capped Bulbul,1,0,1,none
35,No,20151211,441,Southern Grey-headed Sparrow,1,0,1,none
35,No,20151211,441,Rattling Cisticola,1,0,1,none
35,No,20151211,847,Village Weaver ,0,7,7,none
35,No,20151211,847,Black-crowned Tchagra,0,1,1,none
35,No,20151211,847,Helmeted Guineafowl,0,1,1,none
35,No,20151211,847,Dideric Cuckoo,0,1,1,none
35,No,20151211,847,Fork-tailed Drongo,0,1,1,none
35,No,20151211,847,Emerald-spotted Wood Dove,2,0,2,none
35,No,20151211,847,Tawny-flanked Prinia,1,0,1,none
35,No,20151211,847,White-bellied Sunbird,1,0,1,none
35,No,20151211,847,Yellow-throated Petronia,1,0,1,none
35,No,20151211,847,Woodland Kingfisher,1,0,1,none
35,No,20151211,847,Rattling Cisticola,1,0,1,none
35,No,20151211,847,Red-backed Shrike,1,0,1,none
35,No,20151211,847,Dark-capped Bulbul,1,0,1,none
34,Yes,20151022,631,Violet-backed Starling,0,3,3,none
34,Yes,20151022,631,Rattling Cisticola,0,2,2,none
34,Yes,20151022,631,Dark-capped Bulbul,0,1,1,none
34,Yes,20151022,631,White-bellied Sunbird,0,1,1,none
34,Yes,20151022,631,Black-bellied Bustard,0,1,1,none
34,Yes,20151022,631,Fork-tailed Drongo,2,0,2,none
34,Yes,20151022,631,Red-eyed Dove,2,0,2,none
34,Yes,20151022,642,Rattling Cisticola,0,3,3,none
34,Yes,20151022,642,Black-bellied Bustard,0,1,1,none
34,Yes,20151022,642,Black-headed Oriole,0,1,1,none
34,Yes,20151022,642,White-bellied Sunbird,0,1,1,none
34,Yes,20151022,642,Violet-backed Starling,3,0,3,none
34,Yes,20151022,642,Red-eyed Dove,2,0,2,none
34,Yes,20151022,642,Fork-tailed Drongo,2,0,2,none
34,Yes,20151022,642,Emerald-spotted Wood Dove,1,0,1,none
34,Yes,20151030,838,Emerald-spotted Wood Dove,0,1,1,none
34,Yes,20151030,838,Yellow-fronted Canary,2,0,2,none
34,Yes,20151030,838,Rattling Cisticola,1,0,1,none
34,Yes,20151030,854,Emerald-spotted Wood Dove,0,1,1,none
34,Yes,20151030,854,Dark-capped Bulbul,0,1,1,none
34,Yes,20151030,854,Red-eyed Dove,0,1,1,none
34,Yes,20151030,854,Yellow-fronted Canary,2,0,2,none
34,Yes,20151030,854,Rattling Cisticola,1,0,1,none
34,Yes,20151107,455,Tawny-flanked Prinia,0,2,2,none
34,Yes,20151107,455,Dark-capped Bulbul,3,1,4,none
34,Yes,20151107,455,Burchells Coucal,0,1,1,none
34,Yes,20151107,455,Yellow-fronted Canary,0,1,1,none
34,Yes,20151107,455,Fork-tailed Drongo,2,0,2,none
34,Yes,20151107,455,Rattling Cisticola,2,0,2,none
34,Yes,20151107,455,Red-billed Oxpecker,1,0,1,none
34,Yes,20151107,455,Croaking Cisticola,1,0,1,none
34,Yes,20151107,952,Fork-tailed Drongo,0,1,1,none
34,Yes,20151107,952,Rattling Cisticola,0,1,1,none
34,Yes,20151107,952,Tawny-flanked Prinia,0,1,1,none
34,Yes,20151107,952,Yellow-fronted Canary,2,0,2,none
34,Yes,20151107,952,Yellow-throated Petronia,1,0,1,none
34,Yes,20151107,952,Dark-capped Bulbul,1,0,1,none
